2024-03-09 20:26:00.336421,4,60.91
2024-03-09 20:26:01.263844,4,63.12
2024-03-09 20:28:45.422093,4,63.14
2024-03-09 20:40:12.702113,4,63.11
2024-03-09 23:14:42.384757,4,63.13
2024-03-09 23:28:23.586703,4,62.63
2024-03-09 23:28:28.244201,4,61.72
